2.28550000e-06	1.442229e-09
2.28550913e-06	1.368233e-09
2.28551826e-06	1.416804e-09
2.28552740e-06	1.386933e-09
2.28553653e-06	1.437605e-09
2.28554566e-06	1.428684e-09
2.28555479e-06	1.449636e-09
2.28556392e-06	1.520052e-09
2.28557306e-06	1.542161e-09
2.28558219e-06	1.540244e-09
2.28559132e-06	1.553745e-09
2.28560045e-06	1.499636e-09
2.28560958e-06	1.479529e-09
2.28561872e-06	1.541587e-09
2.28562785e-06	1.568161e-09
2.28563698e-06	1.585631e-09
2.28564611e-06	1.556431e-09
2.28565525e-06	1.555519e-09
2.28566438e-06	1.544132e-09
2.28567351e-06	1.462238e-09
2.28568264e-06	1.370387e-09
2.28569178e-06	1.385281e-09
2.28570091e-06	1.444092e-09
2.28571004e-06	1.384090e-09
2.28571917e-06	1.277229e-09
2.28572831e-06	1.328781e-09
2.28573744e-06	1.430986e-09
2.28574657e-06	1.383966e-09
2.28575570e-06	1.161096e-09
2.28576484e-06	7.981348e-10
2.28577397e-06	7.068172e-10
2.28578310e-06	7.611670e-10
2.28579224e-06	9.567017e-10
2.28580137e-06	1.206080e-09
2.28581050e-06	1.377903e-09
2.28581964e-06	1.332478e-09
2.28582877e-06	1.087572e-09
2.28583790e-06	7.631742e-10
2.28584703e-06	7.009195e-10
2.28585617e-06	8.850323e-10
2.28586530e-06	1.235744e-09
2.28587443e-06	1.212035e-09
2.28588357e-06	1.215305e-09
2.28589270e-06	1.418999e-09
2.28590183e-06	1.485714e-09
2.28591097e-06	1.480450e-09
2.28592010e-06	1.447448e-09
2.28592924e-06	1.509031e-09
2.28593837e-06	1.562592e-09
2.28594750e-06	1.579020e-09
2.28595664e-06	1.562744e-09
2.28596577e-06	1.528251e-09
2.28597490e-06	1.472639e-09
2.28598404e-06	1.394821e-09
2.28599317e-06	1.242951e-09
2.28600230e-06	1.270436e-09
2.28601144e-06	1.427187e-09
2.28602057e-06	1.467641e-09
2.28602971e-06	1.482620e-09
2.28603884e-06	1.500627e-09
2.28604797e-06	1.499523e-09
2.28605711e-06	1.458995e-09
2.28606624e-06	1.426840e-09
2.28607538e-06	1.415024e-09
2.28608451e-06	1.388561e-09
2.28609364e-06	1.409049e-09
2.28610278e-06	1.504278e-09
2.28611191e-06	1.571035e-09
2.28612105e-06	1.559691e-09
2.28613018e-06	1.549769e-09
2.28613932e-06	1.560005e-09
2.28614845e-06	1.571475e-09
2.28615758e-06	1.592011e-09
2.28616672e-06	1.585037e-09
2.28617585e-06	1.552256e-09
2.28618499e-06	1.537284e-09
2.28619412e-06	1.493471e-09
2.28620326e-06	1.529579e-09
2.28621239e-06	1.589320e-09
2.28622153e-06	1.549834e-09
2.28623066e-06	1.410107e-09
2.28623980e-06	1.411534e-09
2.28624893e-06	1.538146e-09
2.28625807e-06	1.560618e-09
2.28626720e-06	1.537344e-09
2.28627634e-06	1.540360e-09
2.28628547e-06	1.532006e-09
2.28629461e-06	1.442656e-09
2.28630374e-06	1.219732e-09
2.28631288e-06	1.022277e-09
2.28632201e-06	1.049606e-09
2.28633115e-06	1.332382e-09
2.28634028e-06	1.480641e-09
2.28634942e-06	1.480677e-09
2.28635855e-06	1.467023e-09
2.28636769e-06	1.446029e-09
2.28637682e-06	1.372605e-09
2.28638596e-06	1.421155e-09
2.28639509e-06	1.546512e-09
2.28640423e-06	1.562489e-09
2.28641336e-06	1.585877e-09
2.28642250e-06	1.552935e-09
2.28643163e-06	1.473966e-09
2.28644077e-06	1.483439e-09
2.28644990e-06	1.556046e-09
2.28645904e-06	1.559508e-09
2.28646818e-06	1.570127e-09
2.28647731e-06	1.569070e-09
2.28648645e-06	1.443487e-09
2.28649558e-06	1.274456e-09
2.28650472e-06	1.383064e-09
2.28651386e-06	1.563620e-09
2.28652299e-06	1.607353e-09
2.28653213e-06	1.602386e-09
